,Finance Year,Dispatch Date,Month,Business,Customer name,Marketing Rep.,Type,Pack Cat,Pack Type,Uni - Blend,Quantity (Kg),CY QTY (MT),Value (₹),CY Val(Lakhs),Destination,Country,Region,Budget Vol(MT),Budget Value (₹),Budget Val(Lakhs),LY QTY (MT),LY Val(Lakhs)
8320,FY'2023-24,2023-10-28,OCT,EOU-Export,KORAY,Ravi Sai,FD,Bulk,Bulk,CCL FD/5(T),17500.0,,13490881.25,,MERSIN,TURKEY,AMEA,,,,17.5,134.9088125
8321,FY'2023-24,2023-10-28,OCT,EOU-Export,KORAY,Ravi Sai,FD,Bulk,Bulk,CCL FD/5(T),17500.0,,13490881.25,,MERSIN,TURKEY,AMEA,,,,17.5,134.9088125
8322,FY'2023-24,2023-10-28,OCT,EOU-Export,KORAY,Ravi Sai,FD,Bulk,Bulk,CCL FD/5(T),17500.0,,11687287.5,,MERSIN,TURKEY,AMEA,,,,17.5,116.872875
8323,FY'2023-24,2023-10-28,OCT,EOU-Export,MASCAFE,Ravi Sai,AG,Small,Jar,DK96,4560.0,,3598052.0400000005,,BASRA,IRAQ,AMEA,,,,4.56,35.9805204
8335,FY'2023-24,2023-10-30,OCT,EOU-Export,CCSA,Revanth,FD,Small,Jar,CCL FD/Decaf,5443.2,,5517837.1584,,LES VERRIERES,SWITZERLAND,EU,,,,5.4432,55.178371584000004
8336,FY'2023-24,2023-10-30,OCT,EOU-Export,CCSA,Revanth,FD,Small,Jar,CCL FD/Decaf,5443.2,,5517837.1584,,LES VERRIERES,SWITZERLAND,EU,,,,5.4432,55.178371584000004
8359,FY'2023-24,2023-10-31,OCT,EOU-Export,CCSA,Revanth,FD,Small,Jar,CCL FD/Decaf,4838.4,,5142474.086399999,,LES VERRIERES,SWITZERLAND,EU,,,,4.8384,51.42474086399999
8360,FY'2023-24,2023-10-31,OCT,EOU-Export,SOCIETE GUINEENNE,Ravi Sai,AG,Small,Sachet,G-2736,5610.0,,6167260.0,,CONAKRY,GUINEA,AMEA,,,,5.61,61.6726
8361,FY'2023-24,2023-10-31,OCT,EOU-Export,GROUNDUP,Yashwanth,SD,Bulk,Bulk,SD/1-RFA,17820.0,,13267408.769999998,,USA,USA,NAR,,,,17.82,132.67408769999997
8362,FY'2023-24,2023-10-31,OCT,EOU-Export,CCSA,Revanth,FD,Small,Jar,CCL FD/Decaf,4838.4,,5142474.086399999,,LES VERRIERES,SWITZERLAND,EU,,,,4.8384,51.42474086399999
8363,FY'2023-24,2023-10-31,OCT,EOU-Export,SOCIETE GUINEENNE,Ravi Sai,AG,Small,Sachet,G-2736,5610.0,,6167260.0,,CONAKRY,GUINEA,AMEA,,,,5.61,61.6726
8364,FY'2023-24,2023-10-31,OCT,EOU-Export,BM FOODS,Prabin,FD,Bulk,Bulk,CCL FD/5,17500.0,,12022500.0,,Merchant Export,INDIA,Rest of Asia,,,,17.5,120.225
8394,FY'2023-24,2023-10-05,OCT,SEZ,MIORI (ORIMI LLC),Balaji,FD,Bulk,Bulk,CCL FD/5,16790.0,,10905064.06,,RUSSIA,RUSSIA,CIS,,,,16.79,109.05064060000001
8395,FY'2023-24,2023-10-05,OCT,SEZ,MIORI (ORIMI LLC),Balaji,FD,Bulk,Bulk,CCL FD/5,16790.0,,10905064.06,,RUSSIA,RUSSIA,CIS,,,,16.79,109.05064060000001
8396,FY'2023-24,2023-10-05,OCT,SEZ,MIORI (ORIMI LLC),Balaji,FD,Bulk,Bulk,CCL FD/5,16790.0,,10905064.06,,RUSSIA,RUSSIA,CIS,,,,16.79,109.05064060000001
8397,FY'2023-24,2023-10-06,OCT,SEZ,MIORI (ORIMI LLC),Balaji,FD,Bulk,Bulk,CCL FD/5,16790.0,,10918314.44,,RUSSIA,RUSSIA,CIS,,,,16.79,109.18314439999999
8398,FY'2023-24,2023-10-06,OCT,SEZ,MIORI (ORIMI LLC),Balaji,FD,Bulk,Bulk,CCL FD/5,16790.0,,10918314.44,,RUSSIA,RUSSIA,CIS,,,,16.79,109.18314439999999
8399,FY'2023-24,2023-10-06,OCT,SEZ,MIORI (ORIMI LLC),Balaji,FD,Bulk,Bulk,CCL FD/5,16790.0,,10918314.44,,RUSSIA,RUSSIA,CIS,,,,16.79,109.18314439999999
8400,FY'2023-24,2023-10-10,OCT,SEZ,MIORI (ORIMI LLC),Balaji,FD,Bulk,Bulk,CCL FD/5,16790.0,,10918314.77,,RUSSIA,RUSSIA,CIS,,,,16.79,109.18314769999999
8401,FY'2023-24,2023-10-10,OCT,SEZ,MIORI (ORIMI LLC),Balaji,FD,Bulk,Bulk,CCL FD/5,16790.0,,10918314.77,,RUSSIA,RUSSIA,CIS,,,,16.79,109.18314769999999
8402,FY'2023-24,2023-10-18,OCT,SEZ,INSTANTA POLAND,Balaji,FD,Bulk,Bulk,CCL FD/5,16790.0,,9781316.72,,GDANSK,POLAND,EU,,,,16.79,97.81316720000001
8403,FY'2023-24,2023-10-18,OCT,SEZ,INSTANTA POLAND,Balaji,FD,Bulk,Bulk,CCL FD/5,16790.0,,9781316.72,,GDANSK,POLAND,EU,,,,16.79,97.81316720000001
8404,FY'2023-24,2023-10-18,OCT,SEZ,INSTANTA POLAND,Balaji,FD,Bulk,Bulk,CCL FD/5,16790.0,,9781316.72,,GDANSK,POLAND,EU,,,,16.79,97.81316720000001
8405,FY'2023-24,2023-10-27,OCT,SEZ,MIORI (ORIMI LLC),Balaji,FD,Bulk,Bulk,CCL FD/5,16790.0,,10924939.63,,RUSSIA,RUSSIA,CIS,,,,16.79,109.24939630000002
8406,FY'2023-24,2023-10-27,OCT,SEZ,MIORI (ORIMI LLC),Balaji,FD,Bulk,Bulk,CCL FD/5,16790.0,,10924939.63,,RUSSIA,RUSSIA,CIS,,,,16.79,109.24939630000002
8407,FY'2023-24,2023-10-27,OCT,SEZ,MIORI (ORIMI LLC),Balaji,FD,Bulk,Bulk,CCL FD/5,16790.0,,10924939.63,,RUSSIA,RUSSIA,CIS,,,,16.79,109.24939630000002
8408,FY'2023-24,2023-10-02,OCT,NCL,SHANGHAI HUAKAI,Prabin,SD,Bulk,Bulk,HK-1376,11000.0,,10853520.0,,CHINA,CHINA,Rest of Asia,,,,11.0,108.5352
8409,FY'2023-24,2023-10-02,OCT,NCL,FES,Ravi Sai,SD,Bulk,Bulk,G-2090,12000.0,,12069375.0,,VIETNAM,VIETNAM,Rest of Asia,,,,12.0,120.69375
8410,FY'2023-24,2023-10-03,OCT,NCL,M.A.I.F. TRADING,Prabin,SD,Bulk,Bulk,G-1875,18750.0,,8587040.0,,THAILAND,THAILAND,Rest of Asia,,,,18.75,85.8704
8411,FY'2023-24,2023-10-03,OCT,NCL,MOKATE,Balaji,SD,Bulk,Big Bag,G-2154,17600.0,,9128650.0,,GERMANY,GERMANY,EU,,,,17.6,91.2865
8412,FY'2023-24,2023-10-04,OCT,NCL,SUCAFINA,Ravi Sai,SD,Bulk,Bulk,G-2097,18250.0,,9128650.0,,VIETNAM,VIETNAM,Rest of Asia,,,,18.25,91.2865
8413,FY'2023-24,2023-10-04,OCT,NCL,SUCAFINA,Ravi Sai,SD,Bulk,Bulk,G-2097,18250.0,,25284864.0,,VIETNAM,VIETNAM,Rest of Asia,,,,18.25,252.84864
8414,FY'2023-24,2023-10-06,OCT,NCL,SUCAFINA,Ravi Sai,SD,Bulk,Bulk,G-2518,58400.0,,16132270.0,,VIETNAM,VIETNAM,Rest of Asia,,,,58.4,161.3227
8415,FY'2023-24,2023-10-07,OCT,NCL,PT.HARUM,Balaji,SD,Bulk,Bulk,G-1665P,36500.0,,7766835.0,,INDONESIA,INDONESIA,Rest of Asia,,,,36.5,77.66835
8416,FY'2023-24,2023-10-07,OCT,NCL,SUCAFINA,Ravi Sai,SD,Bulk,Bulk,G-2398,18250.0,,8325460.0,,VIETNAM,VIETNAM,Rest of Asia,,,,18.25,83.2546
8417,FY'2023-24,2023-10-09,OCT,NCL,FES,Ravi Sai,SD,Bulk,Bulk,G-236,13000.0,,4848332.0,,VIETNAM,VIETNAM,Rest of Asia,,,,13.0,48.48332
8418,FY'2023-24,2023-10-09,OCT,NCL,FES,Ravi Sai,SD,Bulk,Bulk,G-1562,7400.0,,3215958.0,,VIETNAM,VIETNAM,Rest of Asia,,,,7.4,32.15958
8419,FY'2023-24,2023-10-09,OCT,NCL,FES,Ravi Sai,SD,Bulk,Bulk,G-1562,5100.0,,8302500.0,,VIETNAM,VIETNAM,Rest of Asia,,,,5.1,83.025
8420,FY'2023-24,2023-10-10,OCT,NCL,INSTANTA POLAND,Balaji,SD,Bulk,Bulk,G-2215,13500.0,,8191800.0,,POLAND,POLAND,EU,,,,13.5,81.918
8421,FY'2023-24,2023-10-10,OCT,NCL,INSTANTA POLAND,Balaji,SD,Bulk,Bulk,G-2216,13500.0,,829348.0,,POLAND,POLAND,EU,,,,13.5,8.29348
8422,FY'2023-24,2023-10-10,OCT,NCL,PHUC SINH CONSUMER CORPORATION,Ravi Sai,SD,Bulk,Bulk,G-667,1300.0,,28632555.0,,VIETNAM,VIETNAM,Rest of Asia,,,,1.3,286.32555
8423,FY'2023-24,2023-10-11,OCT,NCL,JDE,Balaji,SD,Bulk,Bulk,G-1861,47250.0,,38176740.0,,THAILAND,THAILAND,Rest of Asia,,,,47.25,381.7674
8424,FY'2023-24,2023-10-11,OCT,NCL,JDE,Balaji,SD,Bulk,Bulk,G-1861,63000.0,,15764500.0,,THAILAND,THAILAND,Rest of Asia,,,,63.0,157.645
8425,FY'2023-24,2023-10-11,OCT,NCL,FES,Ravi Sai,SD,Bulk,Bulk,G-1562,25000.0,,10147500.0,,VIETNAM,VIETNAM,Rest of Asia,,,,25.0,101.475
8426,FY'2023-24,2023-10-12,OCT,NCL,BUTTERFIELD (M) SDN BHD,Balaji,SD,Bulk,Bulk,G-2577,18750.0,,9066330.0,,MALAYSIA,MALAYSIA,Rest of Asia,,,,18.75,90.6633
8427,FY'2023-24,2023-10-12,OCT,NCL,GROUNDUP,Yashwanth,SD,Bulk,Bulk,NCL G-2263,18900.0,,38176740.0,,USA,USA,NAR,,,,18.9,381.7674
8428,FY'2023-24,2023-10-13,OCT,NCL,JDE,Balaji,SD,Bulk,Bulk,G-1861,63000.0,,7882250.0,,THAILAND,THAILAND,Rest of Asia,,,,63.0,78.8225
8429,FY'2023-24,2023-10-14,OCT,NCL,FES,Ravi Sai,SD,Bulk,Bulk,G-1562,12500.0,,58009875.0,,VIETNAM,VIETNAM,Rest of Asia,,,,12.5,580.09875
8430,FY'2023-24,2023-10-16,OCT,NCL,PT.HARUM,Balaji,SD,Bulk,Bulk,G-1665P,131250.0,,8287125.0,,INDONESIA,INDONESIA,Rest of Asia,,,,131.25,82.87125
8431,FY'2023-24,2023-10-16,OCT,NCL,PT.HARUM,Balaji,SD,Bulk,Bulk,G-1665P,18750.0,,16758750.0,,INDONESIA,INDONESIA,Rest of Asia,,,,18.75,167.5875
8432,FY'2023-24,2023-10-16,OCT,NCL,PT.HARUM,Balaji,SD,Bulk,Bulk,G-1816 P,37500.0,,9544185.0,,INDONESIA,INDONESIA,Rest of Asia,,,,37.5,95.44185
8433,FY'2023-24,2023-10-17,OCT,NCL,JDE,Balaji,SD,Bulk,Bulk,G-1861,15750.0,,100294200.0,,MALAYSIA,MALAYSIA,Rest of Asia,,,,15.75,1002.942
8434,FY'2023-24,2023-10-17,OCT,NCL,STRAUSS,Ravi Sai,SD,Bulk,Bulk,NCL-III,135000.0,,18257300.0,,ISRAEL,ISRAEL,AMEA,,,,135.0,182.573
8435,FY'2023-24,2023-10-17,OCT,NCL,SUCAFINA,Ravi Sai,SD,Bulk,Bulk,G-2097,36500.0,,8587040.0,,VIETNAM,VIETNAM,Rest of Asia,,,,36.5,85.8704
8436,FY'2023-24,2023-10-18,OCT,NCL,MOKATE,Balaji,SD,Bulk,Big Bag,G-2154,17600.0,,8587040.0,,GERMANY,GERMANY,EU,,,,17.6,85.8704
8437,FY'2023-24,2023-10-18,OCT,NCL,MOKATE,Balaji,SD,Bulk,Big Bag,G-2154,17600.0,,8875680.0,,GERMANY,GERMANY,EU,,,,17.6,88.7568
8438,FY'2023-24,2023-10-18,OCT,NCL,MOKATE,Balaji,SD,Bulk,Big Bag,G-2154 RA,17600.0,,7882250.0,,GERMANY,GERMANY,EU,,,,17.6,78.8225
8439,FY'2023-24,2023-10-18,OCT,NCL,FES,Ravi Sai,SD,Bulk,Bulk,G-1562,12500.0,,3400950.0,,VIETNAM,VIETNAM,Rest of Asia,,,,12.5,34.0095
8440,FY'2023-24,2023-10-18,OCT,NCL,SUCAFINA,Ravi Sai,SD,Bulk,Bulk,G-2398,7500.0,,2574800.0,,VIETNAM,VIETNAM,Rest of Asia,,,,7.5,25.748
8441,FY'2023-24,2023-10-19,OCT,NCL,FES,Ravi Sai,SD,Bulk,Bulk,G-236,4000.0,,8557110.0,,MALAYSIA,MALAYSIA,Rest of Asia,,,,4.0,85.5711
8442,FY'2023-24,2023-10-19,OCT,NCL,FES,Ravi Sai,SD,Bulk,Bulk,G-1562,13500.0,,5833685.0,,MALAYSIA,MALAYSIA,Rest of Asia,,,,13.5,58.33685
8443,FY'2023-24,2023-10-20,OCT,NCL,VOLCAFE,Ravi Sai,SD,Bulk,Bulk,G-1948,17875.0,,116019750.0,,MALAYSIA,MALAYSIA,Rest of Asia,,,,17.875,1160.1975
8444,FY'2023-24,2023-10-21,OCT,NCL,PT.HARUM,Balaji,SD,Bulk,Bulk,G-1665P,262500.0,,28632555.0,,INDONESIA,INDONESIA,Rest of Asia,,,,262.5,286.32555
8445,FY'2023-24,2023-10-22,OCT,NCL,JDE,Balaji,SD,Bulk,Bulk,G-1861,47250.0,,7882250.0,,THAILAND,THAILAND,Rest of Asia,,,,47.25,78.8225
8446,FY'2023-24,2023-10-23,OCT,NCL,FES,Ravi Sai,SD,Bulk,Bulk,G-1562,12500.0,,5574360.0,,VIETNAM,VIETNAM,Rest of Asia,,,,12.5,55.7436
8447,FY'2023-24,2023-10-24,OCT,NCL,SHANGHAI HUAKAI,Prabin,SD,Bulk,Bulk,HK-1526,11000.0,,8587040.0,,CHINA,CHINA,Rest of Asia,,,,11.0,85.8704
8448,FY'2023-24,2023-10-24,OCT,NCL,MOKATE,Balaji,SD,Bulk,Big Bag,G-2154,17600.0,,8587040.0,,GERMANY,GERMANY,EU,,,,17.6,85.8704
8449,FY'2023-24,2023-10-24,OCT,NCL,MOKATE,Balaji,SD,Bulk,Big Bag,G-2154,17600.0,,8875680.0,,GERMANY,GERMANY,EU,,,,17.6,88.7568
8450,FY'2023-24,2023-10-24,OCT,NCL,MOKATE,Balaji,SD,Bulk,Big Bag,G-2154 RA,17600.0,,7819192.0,,GERMANY,GERMANY,EU,,,,17.6,78.19192
8451,FY'2023-24,2023-10-25,OCT,NCL,FES,Ravi Sai,SD,Bulk,Bulk,G-1562,12400.0,,18257300.0,,VIETNAM,VIETNAM,Rest of Asia,,,,12.4,182.573
8452,FY'2023-24,2023-10-25,OCT,NCL,SUCAFINA,Ravi Sai,SD,Bulk,Bulk,G-2097,36500.0,,11636415.0,,VIETNAM,VIETNAM,Rest of Asia,,,,36.5,116.36415
8453,FY'2023-24,2023-10-25,OCT,NCL,THABICO,Ravi Sai,SD,Bulk,Bulk,G-2272 RA,17850.0,,11636415.0,,VIETNAM,VIETNAM,Rest of Asia,,,,17.85,116.36415
8454,FY'2023-24,2023-10-25,OCT,NCL,THABICO,Ravi Sai,SD,Bulk,Bulk,G-2272 RA,17850.0,,11636415.0,,VIETNAM,VIETNAM,Rest of Asia,,,,17.85,116.36415
8455,FY'2023-24,2023-10-25,OCT,NCL,THABICO,Ravi Sai,SD,Bulk,Bulk,G-2272 RA,17850.0,,7350873.599999999,,VIETNAM,VIETNAM,Rest of Asia,,,,17.85,73.50873599999998
8456,FY'2023-24,2023-10-25,OCT,NCL,INSTANTA VIETNAM,Balaji,SD,Bulk,Bulk,SD-GIALAI,16008.0,,7350873.599999999,,VIETNAM,VIETNAM,Rest of Asia,,,,16.008,73.50873599999998
8457,FY'2023-24,2023-10-25,OCT,NCL,INSTANTA VIETNAM,Balaji,SD,Bulk,Bulk,SD-GIALAI,16008.0,,6199200.0,,VIETNAM,VIETNAM,Rest of Asia,,,,16.008,61.992
8458,FY'2023-24,2023-10-26,OCT,NCL,INSTANTA POLAND,Balaji,SD,Bulk,Bulk,H-2463,13500.0,,6199200.0,,POLAND,POLAND,EU,,,,13.5,61.992
8459,FY'2023-24,2023-10-26,OCT,NCL,INSTANTA POLAND,Balaji,SD,Bulk,Bulk,H-2463,13500.0,,6199200.0,,POLAND,POLAND,EU,,,,13.5,61.992
8460,FY'2023-24,2023-10-26,OCT,NCL,INSTANTA POLAND,Balaji,SD,Bulk,Bulk,H-2463,13500.0,,11300625.0,,POLAND,POLAND,EU,,,,13.5,113.00625
8461,FY'2023-24,2023-10-26,OCT,NCL,KORAY,Ravi Sai,SD,Bulk,Bulk,G-1169,18750.0,,13024338.800000003,,TURKEY,TURKEY,AMEA,,,,18.75,130.24338800000004
8462,FY'2023-24,2023-10-27,OCT,NCL,GROUNDUP,Yashwanth,AG,Bulk,Bulk,CE-KAG,33580.0,,1193920.0,,USA,USA,NAR,,,,33.58,11.9392
8463,FY'2023-24,2023-10-28,OCT,NCL,PHUC SINH CONSUMER CORPORATION,Ravi Sai,SD,Bulk,Bulk,G-667,2000.0,,28632555.0,,VIETNAM,VIETNAM,Rest of Asia,,,,2.0,286.32555
8464,FY'2023-24,2023-10-29,OCT,NCL,JDE,Balaji,SD,Bulk,Bulk,G-1861,47250.0,,5538280.0,,THAILAND,THAILAND,Rest of Asia,,,,47.25,55.3828
8465,FY'2023-24,2023-10-29,OCT,NCL,SHANGHAI HUAKAI,Prabin,SD,Bulk,Bulk,HK-689,11000.0,,12069375.0,,CHINA,CHINA,Rest of Asia,,,,11.0,120.69375
8466,FY'2023-24,2023-10-30,OCT,NCL,M.A.I.F. TRADING,Prabin,SD,Bulk,Bulk,G-1875,18750.0,,11531250.0,,THAILAND,THAILAND,Rest of Asia,,,,18.75,115.3125
8467,FY'2023-24,2023-11-02,NOV,EOU-Export,BM FOODS,Prabin,AG,Small,Jar,RAB-2681,2472.0,,2056704.0,,Merchant Export,INDIA,Rest of Asia,,,,2.472,20.56704
8468,FY'2023-24,2023-11-02,NOV,EOU-Export,BM FOODS,Prabin,AG,Small,Jar,RAB-2681,2472.0,,1804560.0,,Merchant Export,INDIA,Rest of Asia,,,,2.472,18.0456
8469,FY'2023-24,2023-11-02,NOV,EOU-Export,UNIVERSAL COLD STORES,Prabin,AG,Small,Jar,G-5032,6686.4,,6880145.1264,,DAMMAM,SAUDI ARABIA,AMEA,,,,6.6864,68.80145126400001
8470,FY'2023-24,2023-11-02,NOV,EOU-Export,UNIVERSAL COLD STORES,Prabin,AG,Small,Jar,G-5032,7680.0,,7484613.120000001,,DAMMAM,SAUDI ARABIA,AMEA,,,,7.68,74.84613120000002
8471,FY'2023-24,2023-11-02,NOV,EOU-Export,ESWARAN BROTHERS EXPORT PVT LTD,Ravi Sai,R&G,Bulk,Bulk,R&G,240.0,,133766.88,,COLOMBO,SRILANKA,Rest of Asia,,,,0.24,1.3376688
8472,FY'2023-24,2023-11-02,NOV,EOU-Export,ESWARAN BROTHERS EXPORT PVT LTD,Ravi Sai,R&G,Bulk,Bulk,R&G,840.0,,416933.16,,COLOMBO,SRILANKA,Rest of Asia,,,,0.84,4.1693316
8473,FY'2023-24,2023-11-02,NOV,EOU-Export,ESWARAN BROTHERS EXPORT PVT LTD,Ravi Sai,AG,Bulk,Bulk,CCL AG/5,36.0,,31344.192000000003,,COLOMBO,SRILANKA,Rest of Asia,,,,0.036,0.31344192000000004
8474,FY'2023-24,2023-11-02,NOV,EOU-Export,ESWARAN BROTHERS EXPORT PVT LTD,Ravi Sai,AG,Bulk,Bulk,CCL AG/5,84.0,,64617.71400000001,,COLOMBO,SRILANKA,Rest of Asia,,,,0.084,0.64617714
8488,FY'2023-24,2023-11-04,NOV,EOU-Export,MASCAFE,Ravi Sai,AG,Small,Jar,G-5500,4560.0,,3595870.0800000005,,BASRA,IRAQ,AMEA,,,,4.56,35.9587008
8489,FY'2023-24,2023-11-06,NOV,EOU-Export,CCSA,Revanth,FD,Small,Stick,CCL FD/Decaf,3628.7999999999997,,4766047.776,,LES VERRIERES,SWITZERLAND,EU,,,,3.6287999999999996,47.66047776
8490,FY'2023-24,2023-11-06,NOV,EOU-Export,INSTANTA POLAND,Balaji,FD,Bulk,Bulk,CCL FD/5,16790.0,,9781316.72,,GDYNIA,POLAND,EU,,,,16.79,97.81316720000001
8491,FY'2023-24,2023-11-06,NOV,EOU-Export,INSTANTA POLAND,Balaji,FD,Bulk,Bulk,CCL FD/5,16790.0,,9781316.72,,GDYNIA,POLAND,EU,,,,16.79,97.81316720000001
8492,FY'2023-24,2023-11-06,NOV,EOU-Export,INSTANTA POLAND,Balaji,FD,Bulk,Bulk,CCL FD/5,16790.0,,9781316.72,,GDYNIA,POLAND,EU,,,,16.79,97.81316720000001
8493,FY'2023-24,2023-11-06,NOV,EOU-Export,CCSA,Revanth,AG,Small,Jar,CCL FD/5 RA,7372.8,,4848095.232,,DAKAR,SENEGAL,AMEA,,,,7.3728,48.48095232
8509,FY'2023-24,2023-11-07,NOV,EOU-Export,FRESH FOOD PTY LTD,Ravi Sai,SD,Bulk,Big Bag,RSP-2763,12100.0,,10857765.600000001,,SYDNEY,AUSTRALIA,Oceania,,,,12.1,108.57765600000002
8521,FY'2023-24,2023-11-08,NOV,EOU-Export,SUCAFINA UK,Revanth,FD,Small,Can,CCL FD/3,6120.0,,7962707.52,,LONDON GATEWAY,UK,EU,,,,6.12,79.6270752
8522,FY'2023-24,2023-11-08,NOV,EOU-Export,KORAY,Ravi Sai,FD,Bulk,Bulk,CCL5-FD(T),17500.0,,13482700.0,,MERSIN,TURKEY,AMEA,,,,17.5,134.827
8523,FY'2023-24,2023-11-08,NOV,EOU-Export,KORAY,Ravi Sai,FD,Bulk,Bulk,CCL5-FD(T),17500.0,,13482700.0,,MERSIN,TURKEY,AMEA,,,,17.5,134.827
8524,FY'2023-24,2023-11-08,NOV,EOU-Export,MASCAFE,Ravi Sai,AG,Small,Jar,G-5500,4560.0,,3595870.0800000005,,BASRA,IRAQ,AMEA,,,,4.56,35.9587008
8525,FY'2023-24,2023-11-08,NOV,EOU-Export,MASCAFE,Ravi Sai,AG,Small,Jar,G-5500,4560.0,,3595870.0800000005,,BASRA,IRAQ,AMEA,,,,4.56,35.9587008
8526,FY'2023-24,2023-11-08,NOV,EOU-Export,SOCIETE GUINEENNE,Ravi Sai,AG,Small,Sachet,G-2736,5610.0,,6163520.0,,CONAKRY,GUINEA,AMEA,,,,5.61,61.6352
8527,FY'2023-24,2023-11-08,NOV,EOU-Export,SUCAFINA UK,Revanth,FD,Small,Can,CCL FD/5(T),6120.0,,7962707.52,,LONDON GATEWAY,UK,EU,,,,6.12,79.6270752
8528,FY'2023-24,2023-11-08,NOV,EOU-Export,AL MATHAK AL MAGRABI,Balaji,SD,Bulk,Bulk,CCL FD/5(T),5010.0,,3715416.0000000005,,JEDDAH,SAUDI ARABIA,AMEA,,,,5.01,37.154160000000005
8534,FY'2023-24,2023-11-09,NOV,EOU-Export,ISTANBUL KAHVE ITHALAT,Ravi Sai,FD,Bulk,Bulk,CCL5-FD(T),17500.0,,10815000.0,,IZMIT,TURKEY,AMEA,,,,17.5,108.15
8535,FY'2023-24,2023-11-09,NOV,EOU-Export,ISTANBUL KAHVE ITHALAT,Ravi Sai,FD,Bulk,Bulk,CCL5-FD(T),17500.0,,10815000.0,,IZMIT,TURKEY,AMEA,,,,17.5,108.15
8536,FY'2023-24,2023-11-09,NOV,EOU-Export,CCSA,Revanth,FD,Small,Jar,CCL FD/5 RA,5443.2,,5656927.248,,LES VERRIERES,SWITZERLAND,EU,,,,5.4432,56.569272479999995
8537,FY'2023-24,2023-11-09,NOV,EOU-Export,KORAY,Ravi Sai,FD,Bulk,Bulk,CCL5-FD(T),17500.0,,13482700.0,,MERSIN,TURKEY,AMEA,,,,17.5,134.827
8538,FY'2023-24,2023-11-09,NOV,EOU-Export,CCSA,Revanth,FD,Small,Jar,CCL FD/5 RA,2494.7999999999997,,2592758.3219999997,,LES VERRIERES,SWITZERLAND,EU,,,,2.4947999999999997,25.927583219999995
8539,FY'2023-24,2023-11-09,NOV,EOU-Export,CCSA,Revanth,FD,Small,Jar,CCL FD/5 RA,1008.0,,1101794.4,,LES VERRIERES,SWITZERLAND,EU,,,,1.008,11.017943999999998
8540,FY'2023-24,2023-11-09,NOV,EOU-Export,CCSA,Revanth,FD,Small,Jar,CCL FD/5 RA,1612.8,,1762871.0399999998,,LES VERRIERES,SWITZERLAND,EU,,,,1.6128,17.6287104
8562,FY'2023-24,2023-11-10,NOV,EOU-Export,STRAUSS,Ravi Sai,SD,Bulk,Bulk,G-1815,18750.0,,11139450.0,,CONSTANTA,ROMANIA,CIS,,,,18.75,111.3945
8563,FY'2023-24,2023-11-10,NOV,EOU-Export,DOBRYNIA-RUS LTD,Balaji,FD,Bulk,Bulk,CCL FD/5,16790.0,,11206317.600000001,,NOVOROSSIYSK,RUSSIA,CIS,,,,16.79,112.06317600000001
8564,FY'2023-24,2023-11-10,NOV,EOU-Export,DOBRYNIA-RUS LTD,Balaji,FD,Bulk,Bulk,CCL FD/5,16790.0,,11206317.600000001,,NOVOROSSIYSK,RUSSIA,CIS,,,,16.79,112.06317600000001
8565,FY'2023-24,2023-11-10,NOV,EOU-Export,DOBRYNIA-RUS LTD,Balaji,FD,Bulk,Bulk,CCL FD/5,16790.0,,11206317.600000001,,NOVOROSSIYSK,RUSSIA,CIS,,,,16.79,112.06317600000001
8566,FY'2023-24,2023-11-10,NOV,EOU-Export,OPULENCE INTERNATIONAL LIMITED,Prabin,AG,Small,Can,G-3705,7660.8,,5226749.3376,,TEMA,GHANA,AMEA,,,,7.6608,52.267493376000004
8567,FY'2023-24,2023-11-10,NOV,EOU-Export,MASCAFE,Ravi Sai,AG,Small,Jar,G-5500,4560.0,,3595870.0800000005,,BASRA,IRAQ,AMEA,,,,4.56,35.9587008
8568,FY'2023-24,2023-11-10,NOV,EOU-Export,OPULENCE INTERNATIONAL LIMITED,Prabin,AG,Small,Can,G-3705,7660.8,,5226749.3376,,TEMA,GHANA,AMEA,,,,7.6608,52.267493376000004
8576,FY'2023-24,2023-11-11,NOV,EOU-Export,GROUNDUP,Yashwanth,SD,Bulk,Bulk,FC/1,18750.0,,12313650.0,,CHARLESTON,USA,NAR,,,,18.75,123.1365
8577,FY'2023-24,2023-11-11,NOV,EOU-Export,GROUNDUP,Yashwanth,SD,Bulk,Bulk,FC/1,18750.0,,12313650.0,,CHARLESTON,USA,NAR,,,,18.75,123.1365
8589,FY'2023-24,2023-11-13,NOV,EOU-Export,STE GOLDEN FOODS,Prabin,AG,Bulk,Bulk,DJ47,16100.0,,9153816.0,,VIETNAM,TUNISIA,AMEA,,,,16.1,91.53816
8590,FY'2023-24,2023-11-13,NOV,EOU-Export,STE GOLDEN FOODS,Prabin,AG,Bulk,Bulk,DJ47,16100.0,,9153816.0,,RADES PORT,TUNISIA,AMEA,,,,16.1,91.53816
8591,FY'2023-24,2023-11-14,NOV,EOU-Export,CCSA,Revanth,FD,Small,Jar,CCL FD/5 RA,5443.2,,5553043.776,,LES VERRIERES,SWITZERLAND,EU,,,,5.4432,55.53043776
8592,FY'2023-24,2023-11-14,NOV,EOU-Export,CCSA,Revanth,FD,Small,Jar,CCL FD/5 RA,5443.2,,5553043.776,,LES VERRIERES,SWITZERLAND,EU,,,,5.4432,55.53043776
